Post_ID,Hashtag,Region,Views,Likes,Shares,Comments,Engagement_Level,Platform_TikTok,Platform_Twitter,Platform_YouTube,Content_Type_Post,Content_Type_Reel,Content_Type_Shorts,Content_Type_Tweet,Content_Type_Video,Engagement_Label
Post_4628,#Education,Japan,167630,2305,23748,738,Medium,False,True,False,True,False,False,False,False,0
Post_4629,#Music,India,4789012,74240,22761,43777,High,False,False,True,False,False,True,False,False,0
Post_4630,#Fashion,Australia,2751747,157563,96955,49493,High,False,True,False,True,False,False,False,False,0
Post_4631,#Education,USA,3557778,190476,98406,43225,High,True,False,False,False,False,False,True,False,0
Post_4632,#Education,India,222005,489558,26045,37407,High,False,False,True,False,False,False,False,False,1
Post_4633,#Fitness,Germany,2768780,88156,68849,36985,Medium,False,True,False,False,False,False,False,True,0
Post_4634,#Tech,USA,4818440,212639,24551,26488,Medium,False,False,False,True,False,False,False,False,0
Post_4635,#Comedy,UK,3468794,497381,12068,13122,Low,False,True,False,False,True,False,False,False,1
Post_4636,#Challenge,Canada,3508583,426856,29746,3883,Low,True,False,False,False,False,True,False,False,1
Post_4637,#Dance,India,686780,177626,13437,6268,Low,False,False,True,False,True,False,False,False,0
Post_4638,#Fashion,India,670658,197098,52298,47586,Medium,False,False,True,False,False,True,False,False,0
Post_4639,#Challenge,UK,4786577,393842,27939,12035,Low,False,False,True,False,False,True,False,False,1
Post_4640,#Music,USA,4221706,126346,6521,35253,Low,False,True,False,True,False,False,False,False,0
Post_4641,#Challenge,Australia,3884895,376159,19114,37055,High,False,True,False,False,False,False,False,True,1
Post_4642,#Comedy,UK,4690084,461297,95691,23649,High,False,False,False,False,False,False,False,True,1
Post_4643,#Fitness,Germany,3029888,257416,52387,39227,Low,True,False,False,False,False,False,False,False,1
Post_4644,#Viral,USA,2364901,441370,86968,28414,Medium,False,False,False,False,True,False,False,False,1
Post_4645,#Education,Japan,868961,332677,526,46355,High,False,True,False,True,False,False,False,False,1
Post_4646,#Dance,USA,1740910,368932,89995,40782,High,False,False,False,False,False,False,False,True,1
Post_4647,#Comedy,Canada,4250935,11456,50483,36048,Low,False,False,True,False,False,False,False,True,0
Post_4648,#Viral,Australia,4727865,169770,85465,6929,Medium,False,True,False,False,False,True,False,False,0
Post_4649,#Viral,Australia,285049,116295,82961,35842,High,False,True,False,False,False,False,False,False,0
Post_4650,#Music,UK,1809827,497948,51602,37638,Low,True,False,False,False,True,False,False,False,1
Post_4651,#Education,Brazil,218929,180079,78182,49745,Medium,False,False,True,False,False,True,False,False,0
Post_4652,#Music,Japan,2658932,195235,20907,6665,High,True,False,False,False,False,False,False,True,0
Post_4653,#Comedy,Japan,3040145,119414,932,3014,High,False,True,False,True,False,False,False,False,0
Post_4654,#Music,Germany,3295406,452982,11731,12475,High,False,True,False,False,True,False,False,False,1
Post_4655,#Comedy,UK,848990,487241,30833,12572,High,False,False,True,True,False,False,False,False,1
Post_4656,#Comedy,Australia,1146688,458464,62608,45618,Low,True,False,False,False,False,False,False,True,1
Post_4657,#Challenge,USA,368570,216371,473,30193,High,True,False,False,False,False,False,True,False,0
Post_4658,#Music,USA,1158983,361379,82699,10760,High,False,True,False,False,False,True,False,False,1
Post_4659,#Tech,Australia,3117939,402589,59229,903,Medium,False,False,True,True,False,False,False,False,1
Post_4660,#Comedy,Australia,3498488,89978,29892,34882,High,False,False,False,True,False,False,False,False,0
Post_4661,#Fitness,Germany,1405472,99945,45962,28980,High,True,False,False,True,False,False,False,False,0
Post_4662,#Challenge,Australia,1405285,488073,4853,39718,Medium,False,False,True,False,False,True,False,False,1
Post_4663,#Comedy,Germany,1547318,226191,9881,32443,Low,False,False,True,True,False,False,False,False,0
Post_4664,#Music,Japan,4895023,417022,71997,44381,Medium,False,True,False,False,False,False,False,True,1
Post_4665,#Comedy,UK,3089984,392093,33020,32711,Low,False,False,True,False,False,False,False,False,1
Post_4666,#Fitness,Germany,4945393,876,25541,16000,Medium,False,True,False,False,False,False,True,False,0
Post_4667,#Challenge,Australia,2185895,132996,98545,44058,Medium,False,False,True,False,False,False,True,False,0
Post_4668,#Music,Japan,207495,134074,74441,37754,Medium,False,False,False,False,True,False,False,False,0
Post_4669,#Music,India,4546518,220008,9171,8949,Low,True,False,False,True,False,False,False,False,0
Post_4670,#Fashion,Japan,635257,459877,99368,20983,Medium,False,False,True,False,False,False,True,False,1
Post_4671,#Music,Germany,1164811,273820,45278,33006,Medium,False,False,False,True,False,False,False,False,1
Post_4672,#Tech,USA,4409288,179602,85822,39078,Low,False,True,False,False,False,False,True,False,0
Post_4673,#Education,UK,1690987,321050,55297,24685,Medium,False,False,False,False,False,False,False,True,1
Post_4674,#Education,Brazil,1943478,348357,94530,2482,High,True,False,False,False,False,False,False,True,1
Post_4675,#Music,Canada,2481934,156815,67643,3623,High,False,True,False,False,False,True,False,False,0
Post_4676,#Comedy,USA,4601601,184910,67509,1637,Medium,True,False,False,False,False,False,True,False,0
Post_4677,#Comedy,Australia,2366043,87673,4121,25516,Low,True,False,False,False,False,True,False,False,0
Post_4678,#Fitness,UK,3048931,400764,81551,1571,Low,True,False,False,False,False,False,True,False,1
Post_4679,#Challenge,India,711095,185937,90904,25280,Low,False,True,False,False,False,False,False,True,0
Post_4680,#Education,Canada,3991932,471738,76124,24497,Medium,True,False,False,False,False,False,False,True,1
Post_4681,#Comedy,Canada,4309722,32734,77691,11883,High,False,False,False,False,False,False,False,True,0
Post_4682,#Education,Germany,4499829,104787,71972,44894,Medium,False,True,False,True,False,False,False,False,0
Post_4683,#Viral,India,2514127,402527,19990,30948,High,False,False,True,False,False,True,False,False,1
Post_4684,#Gaming,India,297130,156713,2924,15183,High,False,False,False,False,False,False,False,False,0
Post_4685,#Viral,UK,2640152,174269,17810,40883,High,False,False,True,False,False,False,False,True,0
Post_4686,#Education,UK,3691613,449035,59140,19664,Medium,True,False,False,False,False,False,False,True,1
Post_4687,#Fitness,Germany,4607563,104267,40838,31440,Low,False,False,True,False,False,True,False,False,0
Post_4688,#Fitness,Australia,3602630,497385,30893,43944,High,False,False,True,False,False,True,False,False,1
Post_4689,#Tech,Brazil,826021,58506,48743,43924,Low,True,False,False,False,False,True,False,False,0
Post_4690,#Music,Brazil,3309158,79745,27743,17516,Low,True,False,False,False,False,True,False,False,0
Post_4691,#Comedy,Germany,2299356,495941,11961,16485,Medium,False,False,False,False,False,False,False,True,1
Post_4692,#Education,India,8162,285470,60984,43541,High,False,True,False,False,False,True,False,False,1
Post_4693,#Music,Brazil,4082325,225861,68621,16938,Low,False,True,False,False,False,True,False,False,0
Post_4694,#Fitness,USA,3240909,43890,52928,33640,Medium,False,True,False,False,False,True,False,False,0
Post_4695,#Gaming,Canada,1076207,177343,29322,31034,High,False,True,False,False,False,True,False,False,0
Post_4696,#Music,India,3809385,406344,48563,29507,High,True,False,False,False,False,False,False,True,1
Post_4697,#Fashion,USA,1171081,274462,40123,11828,High,False,False,True,False,True,False,False,False,1
Post_4698,#Fashion,Japan,4865703,253419,78639,45758,High,False,True,False,False,True,False,False,False,1
Post_4699,#Challenge,India,4033514,337654,97426,20972,Low,True,False,False,False,False,False,False,False,1
Post_4700,#Viral,UK,1186127,319670,41088,8135,High,False,True,False,False,False,False,True,False,1
Post_4701,#Comedy,USA,120399,86677,48450,40249,Medium,False,False,True,False,False,False,False,False,0
Post_4702,#Music,USA,600372,260597,9374,46042,Medium,False,True,False,False,True,False,False,False,1
Post_4703,#Music,Brazil,4903978,68921,75527,6533,Low,False,False,False,False,False,True,False,False,0
Post_4704,#Fashion,USA,3529073,152267,95610,19210,High,False,True,False,False,False,True,False,False,0
Post_4705,#Challenge,Canada,642028,8962,37402,31693,Low,False,False,False,False,False,True,False,False,0
Post_4706,#Viral,Japan,1289152,336168,68747,23496,Medium,True,False,False,False,False,False,False,False,1
Post_4707,#Challenge,Japan,1549672,2009,48438,13727,High,True,False,False,False,False,True,False,False,0
Post_4708,#Music,Brazil,3216935,211312,25058,14426,Low,False,True,False,False,False,False,True,False,0
Post_4709,#Fashion,Japan,3219104,42669,37168,32049,High,False,False,False,False,False,False,True,False,0
Post_4710,#Viral,Canada,3649931,9757,30263,32855,High,False,True,False,False,False,False,False,True,0
Post_4711,#Dance,Australia,1273182,343660,43126,10947,Medium,False,False,True,False,True,False,False,False,1
Post_4712,#Fitness,India,2864591,79967,39479,6156,High,True,False,False,False,False,False,False,False,0
Post_4713,#Gaming,Brazil,3007888,375087,4908,13091,Medium,False,False,False,False,False,False,True,False,1
Post_4714,#Music,USA,40261,171945,70151,1807,Medium,True,False,False,False,False,False,True,False,0
Post_4715,#Viral,Brazil,1058662,43960,53826,44909,High,False,True,False,False,True,False,False,False,0
Post_4716,#Gaming,UK,4341471,412137,79329,19485,High,False,True,False,False,False,False,False,True,1
Post_4717,#Education,Japan,2011861,280278,88874,1104,High,True,False,False,False,False,False,True,False,1
Post_4718,#Gaming,Brazil,3649213,270175,90118,2531,High,False,False,False,False,False,False,True,False,1
Post_4719,#Viral,India,2216125,449987,37594,38581,High,False,False,False,True,False,False,False,False,1
Post_4720,#Education,Japan,4746083,347026,53053,6064,Medium,False,False,True,False,False,False,False,False,1
Post_4721,#Challenge,USA,1476558,181352,24958,40761,High,False,True,False,False,False,False,False,False,0
Post_4722,#Dance,Brazil,4798367,198861,99656,30484,High,False,True,False,False,False,False,False,False,0
Post_4723,#Gaming,Germany,3399161,424575,33841,15840,Low,False,True,False,False,False,True,False,False,1
Post_4724,#Viral,Australia,1781924,79633,15583,15885,Low,False,False,False,False,False,False,False,True,0
Post_4725,#Gaming,UK,2720858,354755,65499,24161,Low,False,False,True,False,False,False,False,False,1
Post_4726,#Viral,India,2934790,77308,84676,8936,Low,False,False,False,False,False,False,False,True,0
Post_4727,#Comedy,USA,4370709,128441,38915,38928,High,False,False,False,False,False,False,False,True,0
Post_4728,#Fitness,Australia,453593,164787,60691,27711,Low,False,False,False,False,False,False,True,False,0
Post_4729,#Comedy,Germany,1173127,487690,4447,38679,High,False,False,True,False,False,True,False,False,1
Post_4730,#Viral,Brazil,71482,226507,35353,35679,Medium,False,False,False,False,False,False,False,True,0
Post_4731,#Education,Brazil,3177671,77073,55792,45498,Medium,False,True,False,False,False,False,False,False,0
Post_4732,#Education,Germany,1998533,277428,1086,25936,High,False,False,True,False,False,True,False,False,1
Post_4733,#Education,Brazil,2153009,424075,10091,31751,Low,False,True,False,False,True,False,False,False,1
Post_4734,#Fashion,India,811919,220241,66953,6617,Low,False,False,False,False,False,False,False,True,0
Post_4735,#Challenge,USA,4383045,364525,90039,11727,High,False,False,False,False,False,True,False,False,1
Post_4736,#Tech,Japan,191000,174033,5711,21027,Low,True,False,False,False,False,True,False,False,0
Post_4737,#Fitness,Brazil,4436970,261021,47592,40550,Medium,False,False,False,False,True,False,False,False,1
Post_4738,#Gaming,Japan,1831132,238386,42195,33961,Low,False,False,False,False,False,False,False,False,0
Post_4739,#Dance,UK,50550,195965,58390,43705,Medium,True,False,False,False,True,False,False,False,0
Post_4740,#Fashion,Brazil,4907733,196379,31009,15463,Low,True,False,False,False,False,False,True,False,0
Post_4741,#Dance,USA,2104258,182294,4266,23225,Low,False,True,False,False,True,False,False,False,0
Post_4742,#Music,Germany,1722070,493708,79119,41390,Medium,False,False,False,False,False,False,False,True,1
Post_4743,#Dance,Canada,505720,140570,2510,17156,Low,True,False,False,False,False,False,True,False,0
Post_4744,#Music,UK,1137589,168541,64622,23184,Medium,False,False,False,False,False,True,False,False,0
Post_4745,#Education,Australia,3702911,85206,4933,20680,Medium,False,False,True,False,True,False,False,False,0
Post_4746,#Fitness,Australia,4033578,51533,75559,11512,Low,False,False,False,False,False,False,True,False,0
Post_4747,#Fitness,India,3327912,51574,51539,29622,Medium,False,True,False,False,False,False,False,False,0
Post_4748,#Challenge,India,641205,300091,92655,43197,Medium,False,True,False,False,False,False,False,False,1
Post_4749,#Dance,UK,1668055,24782,18001,35311,Medium,True,False,False,False,False,False,False,True,0
Post_4750,#Challenge,Brazil,2677552,450023,10672,13565,Low,False,True,False,False,False,False,True,False,1
Post_4751,#Tech,UK,2617130,78201,18502,1615,High,True,False,False,False,False,False,False,False,0
Post_4752,#Music,India,4962798,142287,79299,31575,High,False,False,True,False,False,False,True,False,0
Post_4753,#Viral,Canada,3905473,416515,20273,39780,Medium,True,False,False,False,False,True,False,False,1
Post_4754,#Gaming,India,3097651,268306,65885,16747,High,False,False,False,False,False,False,False,False,1
Post_4755,#Challenge,India,3232709,17533,73322,45503,Low,False,False,True,False,False,False,False,True,0
Post_4756,#Education,Brazil,3967702,357355,37276,37138,Medium,False,True,False,False,False,False,True,False,1
Post_4757,#Fashion,Germany,2370772,494750,40998,22174,Low,True,False,False,False,False,True,False,False,1
Post_4758,#Comedy,India,1219338,54007,33919,26510,Medium,False,True,False,False,False,False,True,False,0
Post_4759,#Fashion,Canada,1602283,403609,7724,20596,Medium,False,False,False,False,False,False,False,True,1
Post_4760,#Music,India,2050005,495359,98876,31147,High,False,False,True,False,False,False,True,False,1
Post_4761,#Tech,Brazil,1650036,304588,15654,19851,High,False,False,False,False,False,False,False,False,1
Post_4762,#Music,Japan,2101712,32761,87377,33207,Medium,False,False,True,False,False,False,True,False,0
Post_4763,#Fashion,Canada,1519302,486312,88398,108,High,True,False,False,False,True,False,False,False,1
Post_4764,#Viral,USA,2025180,52573,77235,39474,High,True,False,False,False,False,False,False,True,0
Post_4765,#Fitness,India,4001869,426578,74476,13790,Medium,True,False,False,False,False,True,False,False,1
Post_4766,#Viral,India,2237936,126499,7462,31727,Medium,False,False,True,True,False,False,False,False,0
Post_4767,#Fitness,Brazil,4087039,483900,15030,24612,Low,False,False,False,False,False,False,False,True,1
Post_4768,#Dance,Australia,2618299,174129,18094,29585,High,False,False,True,False,False,False,False,True,0
Post_4769,#Music,India,1027847,362060,47435,37002,Low,False,False,False,True,False,False,False,False,1
Post_4770,#Dance,Germany,1334589,266552,48272,11189,Medium,False,False,False,False,False,False,True,False,1
Post_4771,#Challenge,Canada,3359899,492874,1269,8977,Medium,False,False,True,False,False,False,False,False,1
Post_4772,#Viral,Australia,17410,440302,87598,7090,Low,False,False,False,False,True,False,False,False,1
Post_4773,#Viral,Japan,2141862,328046,8689,37898,Medium,True,False,False,False,False,True,False,False,1
